[ 2026-03-29 14:13:40 | node_27 | INFO ] 🧩 Model added for round 93 (7/11) from ['node_31']
[ 2026-03-29 14:19:24 | node_49 | INFO ] 🧩 Model added for round 94 (7/12) from ['node_38']
[ 2026-03-29 14:19:24 | node_11 | INFO ] 🧩 Model added for round 94 (10/10) from ['node_44']
[ 2026-03-29 14:19:25 | node_45 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:25 | node_23 | INFO ] 🧩 Model added for round 94 (7/8) from ['node_42']
[ 2026-03-29 14:19:25 | node_19 | INFO ] 🧩 Model added for round 94 (9/11) from ['node_29']
[ 2026-03-29 14:19:25 | node_49 | INFO ] 🧩 Model added for round 94 (8/12) from ['node_27']
[ 2026-03-29 14:19:25 | node_45 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:25 | node_12 | INFO ] 🧩 Model added for round 94 (8/8) from ['node_44']
[ 2026-03-29 14:19:26 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:26 | node_26 | INFO ] 🧩 Model added for round 94 (8/8) from ['node_42']
[ 2026-03-29 14:19:26 | node_43 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_4', 'node_6', 'node_10', 'node_13', 'node_14', 'node_15', 'node_19', 'node_35', 'node_48', 'node_49']
[ 2026-03-29 14:19:26 | node_11 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:26 | node_12 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:27 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:27 | node_4 | INFO ] 🧩 Model added for round 94 (6/6) from ['node_43']
[ 2026-03-29 14:19:27 | node_12 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:27 | node_11 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:27 | node_28 | INFO ] 🧩 Model added for round 94 (11/11) from ['node_44']
[ 2026-03-29 14:19:27 | node_21 | INFO ] 🧩 Model added for round 94 (10/10) from ['node_29']
[ 2026-03-29 14:19:27 | node_34 | INFO ] 🧩 Model added for round 94 (9/9) from ['node_42']
[ 2026-03-29 14:19:28 | node_6 | INFO ] 🧩 Model added for round 94 (6/7) from ['node_43']
[ 2026-03-29 14:19:28 | node_35 | INFO ] 🧩 Model added for round 94 (7/9) from ['node_42']
[ 2026-03-29 14:19:28 | node_26 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:28 | node_23 | INFO ] 🧩 Model added for round 94 (8/8) from ['node_29']
[ 2026-03-29 14:19:29 | node_30 | INFO ] 🧩 Model added for round 94 (9/9) from ['node_44']
[ 2026-03-29 14:19:29 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:29 | node_26 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:29 | node_10 | INFO ] 🧩 Model added for round 94 (7/8) from ['node_43']
[ 2026-03-29 14:19:30 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:30 | node_38 | INFO ] 🧩 Model added for round 94 (10/10) from ['node_42']
[ 2026-03-29 14:19:30 | node_21 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:30 | node_31 | INFO ] 🧩 Model added for round 94 (9/9) from ['node_29']
[ 2026-03-29 14:19:30 | node_35 | INFO ] 🧩 Model added for round 94 (8/9) from ['node_44']
[ 2026-03-29 14:19:30 | node_34 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:31 | node_28 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:31 | node_23 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:31 | node_13 | INFO ] 🧩 Model added for round 94 (16/16) from ['node_43']
[ 2026-03-29 14:19:31 | node_31 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:31 | node_38 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:31 | node_30 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:31 | node_21 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:31 | node_34 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:32 | node_23 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:32 | node_44 | INFO ] 🧩 Model added for round 94 (10/10) from ['node_42']
[ 2026-03-29 14:19:32 | node_30 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:32 | node_31 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:32 | node_38 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:32 | node_37 | INFO ] 🧩 Model added for round 94 (6/6) from ['node_29']
[ 2026-03-29 14:19:32 | node_28 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:33 | node_42 | INFO ] 🧩 Model added for round 94 (10/10) from ['node_44']
[ 2026-03-29 14:19:33 | node_14 | INFO ] 🧩 Model added for round 94 (7/7) from ['node_43']
[ 2026-03-29 14:19:33 | node_49 | INFO ] 🧩 Model added for round 94 (9/12) from ['node_42']
[ 2026-03-29 14:19:33 | node_46 | INFO ] 🧩 Model added for round 94 (11/11) from ['node_29']
[ 2026-03-29 14:19:34 | node_47 | INFO ] 🧩 Model added for round 94 (7/7) from ['node_44']
[ 2026-03-29 14:19:34 | node_15 | INFO ] 🧩 Model added for round 94 (7/8) from ['node_43']
[ 2026-03-29 14:19:34 | node_37 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:34 | node_14 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:34 | node_46 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:34 | node_13 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:35 | node_47 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:35 | node_37 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:35 | node_36 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:19:35 | node_49 | INFO ] 🧩 Model added for round 94 (10/12) from ['node_29']
[ 2026-03-29 14:19:35 | node_36 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:19:35 | node_47 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:35 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:36 | node_46 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:36 | node_49 | INFO ] 🧩 Model added for round 94 (11/12) from ['node_44']
[ 2026-03-29 14:19:36 | node_19 | INFO ] 🧩 Model added for round 94 (10/11) from ['node_43']
[ 2026-03-29 14:19:36 | node_36 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.17544855177402496, 'test_acc': 0.9700000286102295, 'test_precision': 0.9708279967308044, 'test_recall': 0.9750441908836365, 'test_f1': 0.9719717502593994, 'communication_cost': 30107168}
[ 2026-03-29 14:19:36 | node_36 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:19:37 | node_13 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:37 | node_25 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:19:37 | node_25 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:19:37 | node_25 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15727998316287994, 'test_acc': 0.9649999737739563, 'test_precision': 0.9663894176483154, 'test_recall': 0.9655927419662476, 'test_f1': 0.9652761220932007, 'communication_cost': 18816980}
[ 2026-03-29 14:19:38 | node_25 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:19:38 | node_35 | INFO ] 🧩 Model added for round 94 (9/9) from ['node_43']
[ 2026-03-29 14:19:40 | node_42 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:40 | node_29 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:40 | node_35 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:40 | node_48 | INFO ] 🧩 Model added for round 94 (10/10) from ['node_43']
[ 2026-03-29 14:19:40 | node_44 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:40 | node_26 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:19:41 | node_48 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:41 | node_26 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:19:41 | node_42 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:41 | node_36 | INFO ] ♻️ Proactively processing 8 early models for round 94.
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (1/9) from ['node_24']
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (2/9) from ['node_10']
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (3/9) from ['node_19']
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (4/9) from ['node_6']
[ 2026-03-29 14:19:41 | node_29 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:41 | node_25 | INFO ] 🎉 Round 95 of 100 finished.
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (5/9) from ['node_33']
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (6/9) from ['node_15']
[ 2026-03-29 14:19:41 | node_35 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:41 | node_26 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.07080709934234619, 'test_acc': 0.9800000190734863, 'test_precision': 0.9799749255180359, 'test_recall': 0.9827381372451782, 'test_f1': 0.9806493520736694, 'communication_cost': 26343772}
[ 2026-03-29 14:19:41 | node_25 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:19:41 | node_44 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (7/9) from ['node_20']
[ 2026-03-29 14:19:41 | node_36 | INFO ] 🧩 Model added for round 94 (8/9) from ['node_27']
[ 2026-03-29 14:19:41 | node_25 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:19:42 | node_36 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:19:42 | node_26 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:19:42 | node_48 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:42 | node_49 | INFO ] 🧩 Model added for round 94 (12/12) from ['node_43']
[ 2026-03-29 14:19:42 | node_25 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:19:42 | node_25 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:19:42 | node_36 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:19:42 | node_36 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:19:42 | node_25 | INFO ] ✅ [FORCE] Local model added for round 95. (1/6)
[ 2026-03-29 14:19:42 | node_36 | INFO ] ✅ [FORCE] Local model added for round 94. (9/9)
[ 2026-03-29 14:19:43 | node_49 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:44 | node_49 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:44 | node_26 | INFO ] 🎉 Round 95 of 100 finished.
[ 2026-03-29 14:19:44 | node_26 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:19:44 | node_26 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:19:45 | node_44 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:19:45 | node_44 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:19:45 | node_26 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:19:45 | node_26 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:19:45 | node_26 | INFO ] ✅ [FORCE] Local model added for round 95. (1/8)
[ 2026-03-29 14:19:45 | node_44 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.01831282302737236, 'test_acc': 0.9950000047683716, 'test_precision': 0.9966667294502258, 'test_recall': 0.995238184928894, 'test_f1': 0.9958661794662476, 'communication_cost': 33870564}
[ 2026-03-29 14:19:45 | node_43 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:45 | node_44 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:19:46 | node_43 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:47 | node_36 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_6', 'node_10', 'node_15', 'node_19', 'node_20', 'node_24', 'node_27', 'node_33']
[ 2026-03-29 14:19:47 | node_25 | INFO ] 📤 Sending model to 5 direct neighbors: ['node_1', 'node_13', 'node_21', 'node_38', 'node_40']
[ 2026-03-29 14:19:48 | node_6 | INFO ] 🧩 Model added for round 94 (7/7) from ['node_36']
[ 2026-03-29 14:19:49 | node_44 | INFO ] 🎉 Round 95 of 100 finished.
[ 2026-03-29 14:19:49 | node_44 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:19:49 | node_44 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:19:49 | node_44 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:19:49 | node_10 | INFO ] 🧩 Model added for round 94 (8/8) from ['node_36']
[ 2026-03-29 14:19:49 | node_44 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:19:49 | node_44 | INFO ] ✅ [FORCE] Local model added for round 95. (1/10)
[ 2026-03-29 14:19:56 | node_44 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_2', 'node_11', 'node_12', 'node_28', 'node_30', 'node_35', 'node_42', 'node_47', 'node_49']
[ 2026-03-29 14:19:57 | node_26 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_17', 'node_21', 'node_23', 'node_28', 'node_30', 'node_34', 'node_42']
[ 2026-03-29 14:19:57 | node_10 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:19:59 | node_15 | INFO ] 🧩 Model added for round 94 (8/8) from ['node_36']
[ 2026-03-29 14:19:59 | node_10 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:19:59 | node_35 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:19:59 | node_35 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:19:59 | node_15 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:20:00 | node_35 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.05263647437095642, 'test_acc': 0.9800000190734863, 'test_precision': 0.9800000190734863, 'test_recall': 0.9781454205513, 'test_f1': 0.9787752032279968, 'communication_cost': 30107168}
[ 2026-03-29 14:20:00 | node_35 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:20:00 | node_19 | INFO ] 🧩 Model added for round 94 (11/11) from ['node_36']
[ 2026-03-29 14:20:00 | node_15 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:20:01 | node_19 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:20:02 | node_7 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:02 | node_19 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:20:02 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:03 | node_20 | INFO ] 🧩 Model added for round 94 (14/14) from ['node_36']
[ 2026-03-29 14:20:03 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1431010216474533, 'test_acc': 0.9750000238418579, 'test_precision': 0.9747092723846436, 'test_recall': 0.9750199317932129, 'test_f1': 0.9745370745658875, 'communication_cost': 37633960}
[ 2026-03-29 14:20:03 | node_37 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:03 | node_37 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:03 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:20:03 | node_37 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1691584438085556, 'test_acc': 0.9700000286102295, 'test_precision': 0.9705989956855774, 'test_recall': 0.9719170331954956, 'test_f1': 0.9709038734436035, 'communication_cost': 18816980}
[ 2026-03-29 14:20:03 | node_35 | INFO ] 🎉 Round 95 of 100 finished.
[ 2026-03-29 14:20:03 | node_35 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:20:03 | node_35 | INFO ] ♻️ Proactively processing 1 early models for round 95.
[ 2026-03-29 14:20:03 | node_35 | INFO ] 🧩 Model added for round 95 (1/9) from ['node_44']
[ 2026-03-29 14:20:03 | node_35 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:20:04 | node_37 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:20:04 | node_24 | INFO ] 🧩 Model added for round 94 (9/9) from ['node_36']
[ 2026-03-29 14:20:04 | node_35 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:20:04 | node_35 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:20:04 | node_35 | INFO ] ✅ [FORCE] Local model added for round 95. (2/9)
[ 2026-03-29 14:20:05 | node_24 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:20:05 | node_20 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:20:06 | node_24 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:20:06 | node_37 | INFO ] 🎉 Round 95 of 100 finished.
[ 2026-03-29 14:20:06 | node_37 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:20:06 | node_37 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:20:06 | node_20 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:20:06 | node_27 | INFO ] 🧩 Model added for round 94 (11/11) from ['node_36']
[ 2026-03-29 14:20:06 | node_12 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:06 | node_12 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:06 | node_30 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:06 | node_30 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:07 | node_37 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:20:07 | node_37 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:20:07 | node_12 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.07132508605718613, 'test_acc': 0.9850000143051147, 'test_precision': 0.9856272339820862, 'test_recall': 0.9852355718612671, 'test_f1': 0.9851570725440979, 'communication_cost': 26343772}
[ 2026-03-29 14:20:07 | node_30 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.4091719090938568, 'test_acc': 0.9750000238418579, 'test_precision': 0.9718309044837952, 'test_recall': 0.9714521169662476, 'test_f1': 0.9713661074638367, 'communication_cost': 30107168}
[ 2026-03-29 14:20:07 | node_37 | INFO ] ✅ [FORCE] Local model added for round 95. (1/6)
[ 2026-03-29 14:20:07 | node_12 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:20:07 | node_30 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:20:07 | node_8 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:07 | node_48 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:07 | node_27 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:20:07 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:20:07 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:07 | node_48 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:07 | node_7 | INFO ] 🎉 Round 95 of 100 finished.
[ 2026-03-29 14:20:07 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:20:07 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:07 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:20:07 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:08 | node_14 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:08 | node_14 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:08 | node_48 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.12865795195102692, 'test_acc': 0.9750000238418579, 'test_precision': 0.9738095998764038, 'test_recall': 0.9769970774650574, 'test_f1': 0.9742730855941772, 'communication_cost': 33870564}
[ 2026-03-29 14:20:08 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:20:08 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.049031905829906464, 'test_acc': 0.9800000190734863, 'test_precision': 0.9793421030044556, 'test_recall': 0.9791785478591919, 'test_f1': 0.9785801768302917, 'communication_cost': 26343772}
[ 2026-03-29 14:20:08 | node_43 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:20:08 | node_43 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:20:08 | node_48 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:20:08 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:20:08 | node_33 | INFO ] 🧩 Model added for round 94 (13/13) from ['node_36']
[ 2026-03-29 14:20:08 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:20:08 | node_14 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.33557623624801636, 'test_acc': 0.9750000238418579, 'test_precision': 0.9765182733535767, 'test_recall': 0.973298966884613, 'test_f1': 0.9738884568214417, 'communication_cost': 22580376}
[ 2026-03-29 14:20:08 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:20:09 | node_27 | INFO ] 🗣️ Gossiping aggregated model.
